time,ego_speed,lead_speed,distance,time_headway,acceleration
6.199999999999994,12.327579908429858,8.0,8.65596416213765,0.6982176673550812,-0.696488740031542
6.299999999999994,12.25489092318712,8.0,8.223206171294663,0.667057624641432,-0.7268898524273885
6.399999999999993,12.17918693144906,8.0,7.79771707897595,0.6362942867342963,-0.7570399173805898
6.499999999999993,12.100494067629285,8.0,7.379798385831037,0.6059352260022337,-0.7869286381977547
6.5999999999999925,12.018839577467617,8.0,6.9697489790681,0.5759887935248256,-0.8165449016166865
6.699999999999992,11.934251904202407,8.0,6.567865021321339,0.5464641556273435,-0.8458767326520956
6.799999999999992,11.846760779675495,8.0,6.174439830901093,0.5173713342456672,-0.8749112452691075
6.8999999999999915,11.756397320817097,8.0,5.789763752933538,0.48872125137080136,-0.9036345885839767
6.999999999999991,11.663194131990583,8.0,5.41412402085183,0.46052577784735294,-0.9320318882651485
7.099999999999991,11.567185413712554,8.0,5.047804607652765,0.43279778682645015,-0.9600871827802904
7.19999999999999,11.46840707830188,8.0,4.6910860662815,0.40555121220071016,-0.9877833541067467
7.29999999999999,11.366896873052479,8.0,4.344245358451303,0.37880111237685093,-1.0151020524940106
7.39999999999999,11.262694511568704,8.0,4.007555671146051,0.3525637397702419,-1.0420236148377522
7.499999999999989,11.155841813949076,8.0,3.6812862199891754,0.3268566164347145,-1.0685269761962841
7.599999999999989,11.046382856553798,8.0,3.3657020385942644,0.30169861626989436,-1.0945895739527747
7.699999999999989,10.93436413214369,8.0,3.0610637529388782,0.2771100542765232,-1.1201872441010796
7.799999999999988,10.819834721232588,8.0,2.7676273397245126,0.25311278335687887,-1.1452941091110151
7.899999999999988,10.702846475551382,8.0,2.4856438676012544,0.22973029918132534,-1.1698824568120616
7.999999999999988,10.58345421457889,8.0,2.2153592200461105,0.20698785366179712,-1.1939226097249263
8.099999999999987,10.461715936151768,8.0,1.9570137985882212,0.18491257758666363,-1.2173827842712126
8.199999999999987,10.337693042221176,8.0,1.7108422049730478,0.1635336129765308,-1.2402289393059243
8.299999999999986,10.211450580876123,8.0,1.477072900750926,0.14288225571394597,-1.262424613450525
8.399999999999986,10.083057505799978,8.0,1.2559278426633114,0.12299210897768015,-1.283930750761456
8.499999999999986,9.95258695436422,8.0,1.0476220920833157,0.10389924796924964,-1.3047055143575785
8.599999999999985,9.82011654558834,8.0,0.8523633966468935,0.08564239634933622,-1.3247040877588099
8.699999999999985,9.685728699201475,8.0,0.6703517420880587,0.06826311469686298,-1.343878463868648
8.799999999999985,9.549510977023607,8.0,0.501778872167904,0.051806001153973304,-1.362177221778674
8.899999999999984,9.411556447833574,8.0,0.34682777446553814,0.03631890421404987,-1.3795452919003335
8.999999999999984,9.27196407679771,8.0,0.20567212968218485,0.021853147332450848,-1.3959237103586322
9.099999999999984,9.130839140383898,8.0,0.07847572200240904,0.008463764672987439,-1.4112493641381176
9.199999999999983,8.989583869646136,8.0,0.0,0.0,-1.4125527073776167
9.299999999999983,8.84984454007662,8.0,0.0,0.0,-1.397393295695148
9.399999999999983,8.709505210507105,8.0,0.0,0.0,-1.403393295695148
9.499999999999982,8.56856588093759,8.0,0.0,0.0,-1.409393295695148
9.599999999999982,8.427026551368076,8.0,0.0,0.0,-1.415393295695148
9.699999999999982,8.284887221798561,8.0,0.0,0.0,-1.421393295695148
9.799999999999981,8.142147892229046,8.0,0.0,0.0,-1.427393295695148
9.89999999999998,7.998808562659531,8.0,0.0,0.0,-1.433393295695148
9.99999999999998,7.8548692330900165,8.0,0.0,0.0,-1.4393932956951478
10.09999999999998,7.710329903520502,8.0,0.0,0.0,-1.4453932956951479
10.19999999999998,7.565190573950987,8.0,0.0,0.0,-1.4513932956951479
10.29999999999998,7.419451244381472,8.0,0.0,0.0,-1.4573932956951479
10.399999999999979,7.273111914811957,8.0,0.0,0.0,-1.4633932956951479
10.499999999999979,7.1261725852424425,8.0,0.0,0.0,-1.4693932956951479
10.599999999999978,6.978633255672928,8.0,0.0,0.0,-1.4753932956951479
10.699999999999978,6.830493926103413,8.0,0.0,0.0,-1.4813932956951479
10.799999999999978,6.686365839356624,8.0,0.0925295713643095,0.013546541782388318,-1.4412808674678979
10.899999999999977,6.545043588347943,8.0,0.22389298742864128,0.033485004082604124,-1.413222510086805
10.999999999999977,6.40596328741619,8.0,0.36938862859383903,0.05643791727398987,-1.390803009317536
11.099999999999977,6.269454825173108,8.0,0.5287922998522134,0.08254688266649415,-1.365084622430821
11.199999999999976,6.135859948855055,8.0,0.7018468173349106,0.11194702520494382,-1.3359487631805331
11.299999999999976,6.00553122392376,8.0,0.8882608224494106,0.14476549821107948,-1.3032872493129508
11.399999999999975,5.8788300592832385,8.0,1.0877077000570523,0.1811176496300672,-1.2670116464052117
11.499999999999975,5.756124185763322,8.0,1.2998246941287448,0.22110261412918314,-1.2270587351991704
11.599999999999975,5.637784545904132,8.0,1.5242122755524292,0.26479836542135043,-1.1833963985919063
11.699999999999974,5.524181573235973,8.0,1.760433820962021,0.31225631391695907,-1.1360297266815864
11.799999999999974,5.41568086699054,8.0,2.0080156636384316,0.3634955942373505,-1.0850070624543284
11.899999999999974,5.312638304235602,8.0,2.2664475769393846,0.41849725502729546,-1.030425627549385
11.999999999999973,5.215394674894955,8.0,2.535183746515827,0.47719863490322756,-0.972436293406465
12.099999999999973,5.124269973686378,8.0,2.8136442790263345,0.5394882754645994,-0.9112470120857727
12.199999999999973,5.039557532756869,8.0,3.1012172816577106,0.6052017746103858,-0.847124409295087
12.299999999999972,4.96151822424252,8.0,3.397261528382046,0.6741190087224955,-0.7803930851434899
12.399999999999972,4.890374996557729,8.0,3.701109705957805,0.7459631384348804,-0.7114322768479162
12.499999999999972,4.826308025144488,8.0,4.012072206302037,0.8204017501983144,-0.6406697141324096
12.599999999999971,4.769450751959978,8.0,4.329441403787598,0.8970503708490477,-0.5685727318451052
12.69999999999997,4.719887054889658,8.0,4.65249632859161,0.9754784293935091,-0.49563697070319535
12.79999999999997,4.67764972895677,8.0,4.980507623102653,1.0552175433823148,-0.42237325932888065
12.89999999999997,4.642720380335159,8.0,5.312742650206985,1.1357717995254544,-0.3492934862161182
12.99999999999997,4.615030740367054,8.0,5.648470612173469,1.2166295080139427,-0.2768963996810513
13.09999999999997,4.5944653112478555,8.0,5.986967538136781,1.2972757658512608,-0.2056542911919852
13.199999999999969,4.580865169510854,8.0,6.327521007011995,1.3772050888100933,-0.13600141737000976
13.299999999999969,4.574032687940996,8.0,6.669434490060922,1.4559333757411344,-0.0683248156985869
13.399999999999968,4.573736897505375,8.0,7.012031221266824,1.5330085505845599,-0.0029579043562044938
13.499999999999968,4.579719200232393,8.0,7.354657531516295,1.608019371540086,0.05982302727018052
13.599999999999968,4.5916991592628955,8.0,7.696685611493081,1.6806020795123247,0.11979959030502657
13.699999999999967,4.609380127807825,8.0,8.03751569556681,1.7504447518850672,0.1768096854492946
13.799999999999967,4.632454527033548,8.0,8.376577682786035,1.8172894077993633,0.23074399225724246
13.899999999999967,4.660608636389479,8.0,8.713332230082699,1.8809320586385536,0.2815410935593034
13.999999999999966,4.693526812134161,8.0,9.047271366443766,1.9412210018673839,0.3291817574468201
14.099999999999966,4.730895096152806,8.0,9.377918685230355,1.9980537153821407,0.37368284018644626
14.199999999999966,4.772404214910564,8.0,9.704829175615089,2.0513727272259996,0.41509118757757846
14.299999999999965,4.817751996617827,8.0,10.027588754124054,2.10116082011548,0.4534778170726268
14.399999999999965,4.866645253770993,8.0,10.345813554462296,2.147435891620261,0.4889325715316614
14.499999999999964,4.918801189367951,8.0,10.6591490290852,2.1902457387511034,0.5215593559695781
14.599999999999964,4.9739483898614365,8.0,10.96726891014842,2.2296629784213082,0.5514720049348536
14.699999999999964,5.031827467946583,8.0,11.269874071162292,2.2657802590260183,0.57879078085146
14.799999999999963,5.092191415078341,8.0,11.566691324367639,2.2987058674108,0.6036394713175859
14.899999999999963,5.154805718427184,8.0,11.857472182859823,2.328559792106205,0.6261430334884327
